tweet_id,timestamp,source,text,rating,rating_denominator,name,dog_stage,retweet_count,like_count,jpg_url,dog_breed,percentage_conf
835297930240217089,2017-02-25 01:18:40,Twitter for iPhone,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly,12,10,Ash,,2748,15467,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,Rottweiler,34.1276
835264098648616962,2017-02-24 23:04:14,Twitter for iPhone,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help
",12,10,Lola,,1549,7252,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,Chesapeake Bay Retriever,8.75033
835172783151792128,2017-02-24 17:01:22,Twitter for iPhone,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet,12,10,None,,5314,24626,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,Border Collie,66.3138
835152434251116546,2017-02-24 15:40:31,Twitter for iPhone,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10,0,10,None,,2765,20995,https://pbs.twimg.com/media/C5cOtWVWMAEjO5p.jpg,American Staffordshire Terrier,1.27309
834931633769889797,2017-02-24 01:03:08,Twitter for iPhone,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10,12,10,Tucker,,1496,10127,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,Soft-Coated Wheaten Terrier,19.6476
834786237630337024,2017-02-23 15:25:23,Twitter for iPhone,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love,13,10,Tobi,,5119,20261,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,Border Terrier,15.6276
834574053763584002,2017-02-23 01:22:14,Twitter for iPhone,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10,13,10,None,doggo,2320,12839,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,Golden Retriever,22.656399999999998
834458053273591808,2017-02-22 17:41:18,Twitter for iPhone,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af",12,10,Chester,,1554,9050,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,Rhodesian Ridgeback,46.86189999999999
834209720923721728,2017-02-22 01:14:30,Twitter for iPhone,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10,12,10,Wilson,,4342,19296,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,Golden Retriever,75.4799
834086379323871233,2017-02-21 17:04:24,Twitter for iPhone,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop,12,10,Lipton,,2045,12269,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,Labrador Retriever,4.52626999999999
833863086058651648,2017-02-21 02:17:06,Twitter for iPhone,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to,12,10,Bentley,,2216,12651,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,Kuvasz,49.49689999999999
833826103416520705,2017-02-20 23:50:09,Twitter for iPhone,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af,13,10,Charlie,,3496,17106,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,Chihuahua,43.8054
833722901757046785,2017-02-20 17:00:04,Twitter for iPhone,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet,13,10,Bronte,,3006,19730,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,West Highland White Terrier,91.81439999999999
833479644947025920,2017-02-20 00:53:27,Twitter for iPhone,This is Poppy. She just arrived. 13/10 would snug passionately,13,10,Poppy,,1896,14041,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,Golden Retriever,72.7039
833124694597443584,2017-02-19 01:23:00,Twitter for iPhone,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet,12,10,Gidget,pupper,4456,19030,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,Cardigan,71.05229999999999
832998151111966721,2017-02-18 17:00:10,Twitter for iPhone,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10",13,10,Rhino,doggo,2026,12459,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,Boxer,53.9036
832757312314028032,2017-02-18 01:03:09,Twitter for iPhone,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10,13,10,Willow,,3329,15883,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,Cardigan,16.0888
832636094638288896,2017-02-17 17:01:29,Twitter for iPhone,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats,12,10,Orion,,2571,14940,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,Eskimo Dog,52.50319999999999
832397543355072512,2017-02-17 01:13:34,Twitter for iPhone,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl,12,10,Eevee,,2040,11264,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,Pekinese,98.8916
832369877331693569,2017-02-16 23:23:38,Twitter for iPhone,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie,11,10,Charlie,,2929,16111,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,Kelpie,50.468999999999994
832273440279240704,2017-02-16 17:00:25,Twitter for iPhone,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere,14,10,Smiley,doggo,2150,10672,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,Pembroke,13.408100000000001
832032802820481025,2017-02-16 01:04:13,Twitter for iPhone,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10
",12,10,Miguel,doggo,4309,16802,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,Whippet,60.1712
831939777352105988,2017-02-15 18:54:34,Twitter for iPhone,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet,12,10,Emanuel,doggo,5671,22507,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,Pomeranian,15.3862
831911600680497154,2017-02-15 17:02:36,Twitter for iPhone,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved,14,10,Kuyu,,5995,25893,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,Bloodhound,77.75619999999999
831670449226514432,2017-02-15 01:04:21,Twitter for iPhone,This is Daisy. She has a heart on her butt. 13/10 topical af,13,10,Daisy,,1691,9815,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,Pembroke,62.48020000000001
831650051525054464,2017-02-14 23:43:18,Twitter for iPhone,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10
",13,10,None,,1790,6697,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,Eskimo Dog,53.0416
831552930092285952,2017-02-14 17:17:22,Twitter for iPhone,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10,13,10,Dutch,,2166,8474,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,Chihuahua,25.741500000000002
831322785565769729,2017-02-14 02:02:51,Twitter for iPhone,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly,12,10,Pete,doggo,1447,8767,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,Old English Sheepdog,99.9715
831315979191906304,2017-02-14 01:35:49,Twitter Web Client,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all,13,10,None,pupper,1040,6184,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,Briard,98.27550000000001
831309418084069378,2017-02-14 01:09:44,Twitter for iPhone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time,12,10,Scooter,,2274,11115,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,Doberman,36.93889999999999
831262627380748289,2017-02-13 22:03:49,Twitter for iPhone,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10,12,10,Tucker,,1895,11192,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,Cocker Spaniel,26.332299999999996
830956169170665475,2017-02-13 01:46:03,Twitter for iPhone,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie,12,10,Reggie,,1379,7529,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,Kuvasz,45.151599999999995
830583320585068544,2017-02-12 01:04:29,Twitter for iPhone,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well,13,10,Lilly,,15448,62566,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,Labrador Retriever,90.8703
830097400375152640,2017-02-10 16:53:37,Twitter for iPhone,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more
",13,10,Samson,,2707,9187,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,Toy Poodle,44.271300000000004
829861396166877184,2017-02-10 01:15:49,Twitter for iPhone,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway,12,10,Mia,,1797,11546,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,Border Terrier,39.4486
829501995190984704,2017-02-09 01:27:41,Twitter for iPhone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo,12,10,Leo,,9798,29939,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,French Bulldog,95.0851
829449946868879360,2017-02-08 22:00:52,Twitter for iPhone,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10,11,10,None,doggo,1865,9895,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,Labrador Retriever,31.5163
829141528400556032,2017-02-08 01:35:19,Twitter for iPhone,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly,12,10,Malcolm,,6788,22948,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,Golden Retriever,57.314
829011960981237760,2017-02-07 17:00:28,Twitter for iPhone,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home,13,10,Dexter,,15143,50345,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,Boxer,31.2221
828770345708580865,2017-02-07 01:00:22,Twitter for iPhone,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus,13,10,Alfie,,5409,24145,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,Chesapeake Bay Retriever,3.38986
828708714936930305,2017-02-06 20:55:28,Twitter for iPhone,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet,10,10,Fiona,,10353,34317,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,Mexican Hairless,0.8388369999999999
828650029636317184,2017-02-06 17:02:17,Twitter for iPhone,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace",14,10,,,1244,8973,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,Golden Retriever,64.9209
828409743546925057,2017-02-06 01:07:28,Twitter for iPhone,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup!,12,10,Mutt,,1082,6052,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,Toy Poodle,1.8039799999999901
828408677031882754,2017-02-06 01:03:14,Twitter for iPhone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear,12,10,Bear,,1189,7265,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,Weimaraner,13.30329999999999
828381636999917570,2017-02-05 23:15:47,Twitter for iPhone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly,14,10,Doobert,doggo,2065,11891,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,Bedlington Terrier,39.25349999999999
828376505180889089,2017-02-05 22:55:23,Twitter for iPhone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well",13,10,Beebop,,996,6994,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,American Staffordshire Terrier,52.30859999999999
828372645993398273,2017-02-05 22:40:03,Twitter for iPhone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10,12,10,Alexander,,2730,11883,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,Malamute,66.30470000000001
828011680017821696,2017-02-04 22:45:42,Twitter for iPhone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously,11,10,Brutus,,2000,9790,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American Staffordshire Terrier,93.6662
827933404142436356,2017-02-04 17:34:40,Twitter for iPhone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big,12,10,Kona,pupper,4846,18882,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,German Shepherd,80.61149999999999
827653905312006145,2017-02-03 23:04:02,Twitter for iPhone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats,12,10,Boots,,2799,14611,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,Collie,28.555500000000002
827600520311402496,2017-02-03 19:31:54,Twitter for iPhone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone,13,10,Tucker,,865,7065,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,Pembroke,32.5638
827324948884643840,2017-02-03 01:16:53,Twitter for iPhone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face",12,10,Ralphie,,2813,14968,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,Golden Retriever,35.2486
827199976799354881,2017-02-02 17:00:17,Twitter for iPhone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie,13,10,Charlie,,2065,10016,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,Great Dane,86.96809999999999
826958653328592898,2017-02-02 01:01:21,Twitter for iPhone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10,12,10,Loki,doggo,4620,20348,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,Golden Retriever,61.73890000000001
826848821049180160,2017-02-01 17:44:55,Twitter for iPhone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af,13,10,Cupid,doggo,9358,34088,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,Great Pyrenees,85.8764
826598365270007810,2017-02-01 01:09:42,Twitter for iPhone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life,13,10,Pawnd,,2183,9461,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,French Bulldog,62.8119
826476773533745153,2017-01-31 17:06:32,Twitter for iPhone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10,12,10,Pilot,doggo,3896,17396,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,German Shepherd,74.186
826240494070030336,2017-01-31 01:27:39,Twitter for iPhone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10,11,10,None,,2424,12544,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,French Bulldog,90.3048
826204788643753985,2017-01-30 23:05:46,Twitter for iPhone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 ",13,10,None,doggo,856,4603,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,Labrador Retriever,78.2058
826115272272650244,2017-01-30 17:10:04,Twitter for iPhone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy,13,10,Ike,,2876,14757,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,Golden Retriever,0.23308500000000001
825829644528148480,2017-01-29 22:15:05,Twitter for iPhone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console,12,10,Toby,,2338,12034,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,Great Pyrenees,85.3407
825535076884762624,2017-01-29 02:44:34,Twitter for iPhone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly,14,10,None,puppo,16370,54027,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,Rottweiler,68.14949999999999
825147591692263424,2017-01-28 01:04:51,Twitter for iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10,13,10,Sweet,,4191,17283,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,Pekinese,35.4823
825026590719483904,2017-01-27 17:04:02,Twitter for iPhone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance
",12,10,Pablo,puppo,1168,5916,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,Eskimo Dog,52.4454
824775126675836928,2017-01-27 00:24:48,Twitter for iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling,12,10,Scooter,,3279,14079,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Border Terrier,61.0499
824663926340194305,2017-01-26 17:02:56,Twitter for iPhone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho,13,10,Wilson,,1649,9946,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,English Setter,52.648799999999994
824325613288833024,2017-01-25 18:38:36,Twitter for iPhone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk,13,10,None,pupper,9900,11195,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,Pembroke,99.0793
823939628516474880,2017-01-24 17:04:50,Twitter for iPhone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable,12,10,Cash,,2542,10071,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,Schipperke,23.407600000000002
823699002998870016,2017-01-24 01:08:40,Twitter for iPhone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10,12,10,Winston,,2336,13223,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,Cairn,20.399900000000002
823581115634085888,2017-01-23 17:20:14,Twitter for iPhone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat,11,10,Crawford,,2448,12285,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,German Shepherd,19.4044
823322678127919110,2017-01-23 00:13:17,Twitter for iPhone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with,11,10,Wyatt,,3722,14845,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,Chihuahua,0.183635
822975315408461824,2017-01-22 01:12:59,Twitter for iPhone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry,12,10,Albus,,3200,16388,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,Pembroke,23.31619999999999
822872901745569793,2017-01-21 18:26:02,Twitter for iPhone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10,13,10,None,puppo,39957,124193,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,Lakeland Terrier,19.601499999999998
822859134160621569,2017-01-21 17:31:20,Twitter for iPhone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10,12,10,Hobbes,,2111,12468,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,Malinois,33.289699999999996
822610361945911296,2017-01-21 01:02:48,Twitter for iPhone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10,12,10,None,,2736,13987,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,Cocker Spaniel,66.44869999999999
822489057087389700,2017-01-20 17:00:46,Twitter for iPhone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10,13,10,Paisley,,5961,17138,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,Samoyed,41.67689999999999
822462944365645825,2017-01-20 15:17:01,Twitter for iPhone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP",14,10,Gabe,pupper,13166,26339,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,Pomeranian,96.0199
822244816520155136,2017-01-20 00:50:15,Twitter for iPhone,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10,11,10,None,,9244,33139,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,Samoyed,58.5441
821886076407029760,2017-01-19 01:04:45,Twitter for iPhone,This is Jimison. He was just called a good boy. 13/10,13,10,Jimison,,2145,10686,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,Golden Retriever,26.623799999999996
821765923262631936,2017-01-18 17:07:18,Twitter for iPhone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af,13,10,Duchess,doggo,1557,7914,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,Golden Retriever,98.00710000000001
821522889702862852,2017-01-18 01:01:34,Twitter for iPhone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself,13,10,Harlso,,1633,7579,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,Doberman,76.35390000000001
821407182352777218,2017-01-17 17:21:47,Twitter for iPhone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance),14,10,Sundance,doggo,3997,11112,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,Irish Setter,50.549600000000005
821149554670182400,2017-01-17 00:18:04,Twitter for iPhone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10,12,10,Luca,,1826,8115,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,German Shepherd,51.5933
821107785811234820,2017-01-16 21:32:06,Twitter for iPhone,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey,11,10,None,doggo,1976,9081,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,Pomeranian,85.65899999999999
821044531881721856,2017-01-16 17:20:45,Twitter for iPhone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor,12,10,Flash,,2128,11968,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,Old English Sheepdog,14.802000000000001
820749716845686786,2017-01-15 21:49:15,Twitter for iPhone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution,13,10,Sunny,,9233,29867,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,Golden Retriever,83.80120000000001
820314633777061888,2017-01-14 17:00:24,Twitter for iPhone,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10
",14,10,None,,523,3163,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,Gordon Setter,94.0724
819952236453363712,2017-01-13 17:00:21,Twitter for iPhone,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:",13,10,Oliver,puppo,1083,5019,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,American Staffordshire Terrier,92.5505
819711362133872643,2017-01-13 01:03:12,Twitter for iPhone,This is Howie. He just bloomed. 11/10 revolutionary af,11,10,Howie,,2879,12637,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,Toy Poodle,2.2009399999999997
819588359383371776,2017-01-12 16:54:26,Twitter for iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy,13,10,Jazzy,,1871,9166,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,Cardigan,54.79350000000001
819347104292290561,2017-01-12 00:55:47,Twitter for iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously,12,10,Anna,,1118,6852,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,Rottweiler,90.9106
819227688460238848,2017-01-11 17:01:16,Twitter for iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to,12,10,Finn,,6251,21816,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,Border Terrier,48.2452
819004803107983360,2017-01-11 02:15:36,Twitter for iPhone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet,14,10,Bo,doggo,34573,82749,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,Standard Poodle,35.1308
818627210458333184,2017-01-10 01:15:10,Twitter for iPhone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog,13,10,Wafer,,7065,21247,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,Labrador Retriever,38.4188
818614493328580609,2017-01-10 00:24:38,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly,12,10,Bear,,2356,9316,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,Chihuahua,45.0722
818536468981415936,2017-01-09 19:14:36,Twitter for iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push,11,10,Tom,,2277,10284,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,Welsh Springer Spaniel,0.006229489999999999
818259473185828864,2017-01-09 00:53:55,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10,12,10,Florence,,2091,10429,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,Miniature Schnauzer,36.736799999999995
818145370475810820,2017-01-08 17:20:31,Twitter for iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10,11,10,Autumn,,2371,11626,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,Golden Retriever,62.1931
817827839487737858,2017-01-07 20:18:46,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt),13,10,Buddy,,25154,48686,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,Cocker Spaniel,38.7608
